passage_id,arret_id,ligne_id,horaire,nb_voyageurs
P00537,A0001,L01,2026-06-01 05:15:02,30
P00538,A0040,L07,2026-06-01 11:59:54,2
P00539,A0040,L12,2026-06-01 15:14:20,15
P00540,A0025,L12,2026-06-01 06:36:23,7
P00541,A0049,L11,2026-06-01 11:14:51,33
P00542,A0006,L07,2026-06-01 09:55:18,19
P00543,A0006,L02,2026-06-01 16:23:12,18
P00544,A0053,L05,2026-06-01 12:29:23,37
P00545,A0009,L04,2026-06-01 21:48:50,15
P00546,A0019,L01,2026-06-01 05:14:34,22
P00547,A0057,L12,2026-06-01 14:00:48,42
P00548,A0042,L12,2026-06-01 10:13:33,15
P00549,A0025,L08,2026-06-01 11:45:17,5
P00550,A0006,L04,2026-06-01 21:26:44,23
P00551,A0047,L12,2026-06-01 06:32:08,40
P00552,A0020,L02,2026-06-01 16:27:42,8
P00553,A0029,L05,2026-06-01 08:59:51,25
P00554,A0014,L12,2026-06-01 09:17:14,4
P00555,A0025,L03,2026-06-01 10:09:06,10
P00556,A0046,L08,2026-06-01 06:34:22,13
P00557,A0046,L05,2026-06-01 16:05:10,43
P00558,A0004,L12,2026-06-01 16:13:53,20
P00559,A0018,L02,2026-06-01 14:25:32,3
P00560,A0058,L05,2026-06-01 07:01:25,28
P00561,A0009,L12,2026-06-01 16:29:06,8
P00562,A0016,L01,2026-06-01 07:08:12,25
P00563,A0041,L11,2026-06-01 16:37:37,16
P00564,A0010,L01,2026-06-01 12:57:41,28
P00565,A0006,L02,2026-06-01 14:07:02,29
P00566,A0007,L03,2026-06-01 15:52:46,25
P00567,A0009,L01,2026-06-01 19:11:22,13
P00568,A0023,L05,2026-06-01 07:02:39,39
P00569,A0027,L04,2026-06-01 19:26:56,35
P00570,A0038,L01,2026-06-01 09:08:26,12
P00571,A0055,L09,2026-06-01 06:24:50,45
P00572,A0039,L08,2026-06-01 19:22:58,36
P00573,A0049,L06,2026-06-01 17:01:20,38
P00574,A0027,L01,2026-06-01 13:03:51,30
P00575,A0052,L06,2026-06-01 12:10:06,15
P00576,A0036,L04,2026-06-01 06:48:14,36
P00577,A0016,L06,2026-06-01 11:11:15,37
P00578,A0036,L12,2026-06-01 16:45:44,22
P00579,A0053,L10,2026-06-01 07:53:51,31
P00580,A0037,L05,2026-06-01 06:05:03,14
P00581,A0029,L04,2026-06-01 09:00:21,39
P00582,A0025,L03,2026-06-01 07:58:51,20
P00583,A0008,L01,2026-06-01 07:49:07,33
P00584,A0040,L02,2026-06-01 19:37:06,21
P00585,A0004,L06,2026-06-01 07:46:27,40
P00586,A0040,L11,2026-06-01 08:14:42,37
P00587,A0022,L07,2026-06-01 08:08:11,0
P00588,A0014,L10,2026-06-01 16:11:38,20
P00589,A0027,L04,2026-06-01 16:59:31,9
P00590,A0009,L12,2026-06-01 08:20:10,40
P00591,A0012,L12,2026-06-01 18:28:00,16
P00592,A0009,L04,2026-06-01 18:16:50,6
P00593,A0009,L01,2026-06-01 09:46:26,10
P00594,A0022,L08,2026-06-01 14:34:24,6
P00595,A0038,L10,2026-06-01 17:10:28,4
P00596,A0005,L05,2026-06-01 08:06:04,21
P00597,A0021,L07,2026-06-01 06:35:57,5
P00598,A0037,L10,2026-06-01 20:45:01,27
P00599,A0006,L03,2026-06-01 19:10:03,6
P00600,A0009,L04,2026-06-01 15:44:35,34
P00601,A0031,L11,2026-06-01 07:06:03,25
P00602,A0054,L09,2026-06-01 11:03:23,0
P00603,A0044,L02,2026-06-01 09:12:06,1
P00604,A0009,L03,2026-06-01 16:30:54,7
P00605,A0035,L07,2026-06-01 18:05:41,34
P00606,A0016,L03,2026-06-01 19:23:11,28
P00607,A0006,L05,2026-06-01 18:14:53,17
P00608,A0053,L01,2026-06-01 06:05:42,22
P00609,A0037,L07,2026-06-01 12:35:03,24
P00610,A0051,L07,2026-06-01 20:36:56,15
P00611,A0037,L05,2026-06-01 06:32:36,33
P00612,A0054,L11,2026-06-01 11:07:48,28
P00613,A0022,L03,2026-06-01 12:08:02,27
P00614,A0011,L11,2026-06-01 17:53:38,16
P00615,A0036,L12,2026-06-01 10:05:24,35
P00616,A0020,L09,2026-06-01 08:33:29,0
P00617,A0014,L10,2026-06-01 19:07:26,9
P00618,A0018,L10,2026-06-01 16:59:06,36
P00619,A0013,L05,2026-06-01 14:56:26,16
P00620,A0016,L11,2026-06-01 19:02:11,17
P00621,A0043,L03,2026-06-01 19:02:25,21
P00622,A0060,L04,2026-06-01 09:58:17,23
P00623,A0003,L06,2026-06-01 13:19:17,31
P00624,A0014,L11,2026-06-01 07:08:19,28
P00625,A0006,L05,2026-06-01 10:12:28,13
P00626,A0022,L12,2026-06-01 18:52:03,32
P00627,A0020,L02,2026-06-01 09:08:49,33
P00628,A0053,L01,2026-06-01 07:53:03,15
P00629,A0005,L08,2026-06-01 08:45:12,17
P00630,A0041,L08,2026-06-01 16:43:01,15
P00631,A0041,L08,2026-06-01 17:55:30,37
P00632,A0040,L06,2026-06-01 08:47:53,44
P00633,A0012,L05,2026-06-01 06:10:54,36
P00634,A0026,L04,2026-06-01 17:17:41,26
P00635,A0050,L01,2026-06-01 05:30:58,8
P00636,A0055,L03,2026-06-01 16:14:16,38
P00637,A0035,L12,2026-06-01 13:27:57,24
P00638,A0038,L08,2026-06-01 09:19:43,33
P00639,A0026,L07,2026-06-01 16:32:42,23
P00640,A0009,L11,2026-06-01 18:19:43,6
P00641,A0038,L02,2026-06-01 08:40:20,17
P00642,A0031,L11,2026-06-01 13:12:09,33
P00643,A0029,L01,2026-06-01 15:42:20,43
P00644,A0017,L12,2026-06-01 09:18:16,26
P00645,A0043,L07,2026-06-01 12:21:46,45
P00646,A0027,L11,2026-06-01 19:58:42,22
P00647,A0049,L05,2026-06-01 21:11:18,6
P00648,A0037,L03,2026-06-01 21:48:58,11
P00649,A0059,L06,2026-06-01 17:22:14,19
P00650,A0025,L06,2026-06-01 18:29:54,7
P00651,A0037,L01,2026-06-01 10:30:56,12
P00652,A0049,L02,2026-06-01 15:33:19,26
P00653,A0007,L03,2026-06-01 07:21:26,36
P00654,A0047,L03,2026-06-01 07:49:05,31
P00655,A0009,L11,2026-06-01 14:40:03,0
P00656,A0046,L05,2026-06-01 07:36:48,10
P00657,A0040,L02,2026-06-01 09:40:27,25
P00658,A0044,L08,2026-06-01 16:34:12,23
P00659,A0002,L06,2026-06-01 21:12:01,43
P00660,A0001,L11,2026-06-01 12:44:56,22
P00661,A0035,L03,2026-06-01 08:10:04,2
P00662,A0004,L05,2026-06-01 18:27:56,43
P00663,A0017,L06,2026-06-01 20:22:48,12
P00664,A0021,L07,2026-06-01 07:46:08,13
P00665,A0003,L10,2026-06-01 16:23:45,41
P00666,A0005,L07,2026-06-01 13:49:34,39
P00667,A0007,L10,2026-06-01 10:41:53,1
P00668,A0007,L12,2026-06-01 09:24:07,35
P00669,A0030,L08,2026-06-01 12:44:43,40
P00670,A0002,L05,2026-06-01 16:42:33,17
P00671,A0026,L10,2026-06-01 15:53:57,6
P00672,A0050,L12,2026-06-01 18:07:50,6
P00673,A0009,L04,2026-06-01 18:53:33,12
P00674,A0039,L12,2026-06-01 17:02:35,31
P00675,A0009,L12,2026-06-01 14:15:00,0
P00676,A0009,L02,2026-06-01 20:09:05,32
P00677,A0010,L12,2026-06-01 13:41:14,29
P00678,A0034,L05,2026-06-01 16:52:11,2
P00679,A0034,L06,2026-06-01 14:27:47,7
P00680,A0013,L01,2026-06-01 07:42:41,10
P00681,A0009,L06,2026-06-01 13:56:46,5
P00682,A0041,L06,2026-06-01 09:25:29,17
P00683,A0016,L12,2026-06-01 15:41:56,10
P00684,A0015,L03,2026-06-01 16:54:10,6
P00685,A0025,L10,2026-06-01 19:11:39,24
P00686,A0039,L10,2026-06-01 07:30:58,31
P00687,A0015,L07,2026-06-01 16:16:41,20
P00688,A0002,L12,2026-06-01 21:49:47,36
P00689,A0009,L10,2026-06-01 08:33:33,44
P00690,A0014,L10,2026-06-01 07:30:22,42
P00691,A0058,L11,2026-06-01 16:00:41,10
P00692,A0049,L08,2026-06-01 11:04:48,31
P00693,A0006,L04,2026-06-01 08:03:32,14
P00694,A0040,L11,2026-06-01 17:05:29,28
P00695,A0054,L08,2026-06-01 09:28:20,7
P00696,A0009,L12,2026-06-01 16:25:26,2
P00697,A0009,L09,2026-06-01 06:50:38,39
P00698,A0057,L05,2026-06-01 21:13:41,42
P00699,A0047,L06,2026-06-01 16:52:14,29
P00700,A0009,L09,2026-06-01 20:45:42,23
P00701,A0006,L08,2026-06-01 07:00:21,22
P00702,A0057,L05,2026-06-01 18:44:06,2
P00703,A0021,L08,2026-06-01 09:06:16,39
P00704,A0025,L04,2026-06-01 09:13:29,12
P00705,A0006,L06,2026-06-01 09:02:59,40
P00706,A0058,L10,2026-06-01 09:29:42,37
P00707,A0049,L03,2026-06-01 05:33:47,3
P00708,A0040,L07,2026-06-01 20:59:32,11
P00709,A0060,L10,2026-06-01 07:06:24,42
P00710,A0016,L10,2026-06-01 21:56:24,26
P00711,A0029,L12,2026-06-01 13:25:21,18
P00712,A0046,L03,2026-06-01 08:53:44,35
P00713,A0036,L12,2026-06-01 21:40:13,12
P00714,A0009,L10,2026-06-01 14:58:43,8
P00715,A0028,L11,2026-06-01 11:32:34,44
P00716,A0057,L06,2026-06-01 14:35:30,37
P00717,A0054,L11,2026-06-01 21:18:56,27
P00718,A0002,L09,2026-06-01 09:09:03,42
P00719,A0008,L04,2026-06-01 07:18:43,16
P00720,A0018,L01,2026-06-01 18:13:48,34
P00721,A0005,L06,2026-06-01 10:39:55,43
P00722,A0009,L04,2026-06-01 21:24:15,32
P00723,A0014,L05,2026-06-01 16:59:24,24
P00724,A0025,L11,2026-06-01 06:00:47,16
P00725,A0025,L10,2026-06-01 20:53:14,40
P00726,A0028,L12,2026-06-01 17:49:46,12
P00727,A0034,L08,2026-06-01 06:11:11,32
P00728,A0016,L07,2026-06-01 08:35:16,8
P00729,A0020,L10,2026-06-01 05:21:29,45
P00730,A0019,L01,2026-06-01 08:38:03,40
P00731,A0027,L11,2026-06-01 08:04:50,45
P00732,A0036,L09,2026-06-01 07:33:04,32
P00733,A0020,L07,2026-06-01 19:05:22,14
P00734,A0026,L11,2026-06-01 08:18:13,39
P00735,A0052,L08,2026-06-01 05:07:42,22
P00736,A0046,L04,2026-06-01 12:02:43,20
P00737,A0042,L02,2026-06-01 18:01:58,33
P00738,A0041,L09,2026-06-01 20:31:02,18
P00739,A0006,L04,2026-06-01 06:06:10,34
P00740,A0047,L01,2026-06-01 17:42:40,13
P00741,A0059,L07,2026-06-01 12:34:53,44
P00742,A0036,L11,2026-06-01 10:47:43,9
P00743,A0004,L08,2026-06-01 05:05:04,3
P00744,A0022,L05,2026-06-01 17:58:16,26
P00745,A0016,L08,2026-06-01 19:20:01,24
P00746,A0058,L02,2026-06-01 16:48:47,37
P00747,A0006,L12,2026-06-01 14:59:32,6
P00748,A0034,L11,2026-06-01 06:18:48,28
P00749,A0042,L07,2026-06-01 05:30:10,34
P00750,A0027,L03,2026-06-01 21:18:40,9
P00751,A0004,L11,2026-06-01 14:00:35,35
P00752,A0018,L02,2026-06-01 09:34:35,5
P00753,A0035,L04,2026-06-01 14:13:26,41
P00754,A0050,L03,2026-06-01 07:39:53,16
P00755,A0024,L02,2026-06-01 06:54:48,35
P00756,A0048,L11,2026-06-01 18:42:04,16
P00757,A0013,L04,2026-06-01 20:21:22,8
P00758,A0009,L11,2026-06-01 08:39:04,12
P00759,A0036,L08,2026-06-01 18:44:37,9
P00760,A0053,L10,2026-06-01 18:27:10,0
P00761,A0036,L04,2026-06-01 15:17:53,23
P00762,A0017,L11,2026-06-01 20:29:28,22
P00763,A0035,L08,2026-06-01 17:41:38,5
P00764,A0032,L03,2026-06-01 12:16:46,40
P00765,A0010,L12,2026-06-01 06:54:32,40
P00766,A0004,L10,2026-06-01 17:58:02,35
P00767,A0031,L09,2026-06-01 21:30:41,9
P00768,A0040,L07,2026-06-01 08:08:29,32
P00769,A0050,L02,2026-06-01 16:42:15,39
P00770,A0059,L03,2026-06-01 11:28:10,11
P00771,A0053,L10,2026-06-01 17:47:46,30
P00772,A0039,L01,2026-06-01 09:14:04,16
P00773,A0041,L04,2026-06-01 07:33:58,23
P00774,A0016,L08,2026-06-01 05:02:41,20
P00775,A0014,L12,2026-06-01 13:53:47,16
P00776,A0055,L09,2026-06-01 19:41:24,23
P00777,A0036,L11,2026-06-01 10:33:16,24
P00778,A0027,L09,2026-06-01 18:31:50,30
P00779,A0029,L01,2026-06-01 17:28:10,14
P00780,A0010,L09,2026-06-01 17:09:11,10
P00781,A0040,L10,2026-06-01 10:42:14,26
P00782,A0009,L12,2026-06-01 09:30:13,37
P00783,A0020,L11,2026-06-01 05:15:02,8
P00784,A0054,L10,2026-06-01 06:57:36,9
P00785,A0008,L03,2026-06-01 07:33:25,38
P00786,A0053,L11,2026-06-01 08:05:13,28
P00787,A0029,L08,2026-06-01 11:14:53,26
P00788,A0016,L03,2026-06-01 11:39:42,32
P00789,A0031,L03,2026-06-01 14:59:29,38
P00790,A0036,L02,2026-06-01 09:08:06,1
P00791,A0025,L09,2026-06-01 21:43:26,9
P00792,A0029,L02,2026-06-01 06:56:50,34
P00793,A0049,L02,2026-06-01 07:57:38,34
P00794,A0001,L11,2026-06-01 19:23:55,2
P00795,A0014,L09,2026-06-01 19:50:49,24
P00796,A0038,L10,2026-06-01 10:27:08,16
P00797,A0038,L04,2026-06-01 10:18:38,34
P00798,A0022,L05,2026-06-01 06:36:33,7
P00799,A0051,L01,2026-06-01 17:44:51,20
P00800,A0022,L06,2026-06-01 09:41:37,16
P00801,A0031,L09,2026-06-01 18:39:17,43
P00802,A0020,L04,2026-06-01 19:11:23,35
P00803,A0009,L08,2026-06-01 08:36:22,45
P00804,A0020,L12,2026-06-01 06:47:14,28
P00805,A0014,L03,2026-06-01 09:50:21,35
P00806,A0027,L12,2026-06-01 16:10:24,40
P00807,A0001,L02,2026-06-01 20:59:38,27
P00808,A0012,L02,2026-06-01 08:05:38,2
P00809,A0009,L07,2026-06-01 15:39:41,33
P00810,A0033,L12,2026-06-01 05:49:52,11
P00811,A0057,L08,2026-06-01 17:54:42,33
P00812,A0033,L04,2026-06-01 07:39:10,43
P00813,A0005,L06,2026-06-01 06:10:05,17
P00814,A0043,L06,2026-06-01 19:37:12,33
P00815,A0002,L12,2026-06-01 10:35:18,35
P00816,A0055,L06,2026-06-01 08:14:38,12
P00817,A0047,L07,2026-06-01 18:11:26,32
P00818,A0014,L09,2026-06-01 08:21:07,32
P00819,A0030,L09,2026-06-01 13:44:28,24
P00820,A0053,L08,2026-06-01 14:49:29,43
P00821,A0047,L10,2026-06-01 20:07:16,4
P00822,A0042,L11,2026-06-01 12:43:44,14
P00823,A0036,L07,2026-06-01 21:34:00,44
P00824,A0031,L04,2026-06-01 09:43:47,21
P00825,A0010,L09,2026-06-01 20:20:22,13
P00826,A0054,L05,2026-06-01 07:31:47,12
P00827,A0029,L12,2026-06-01 08:13:14,12
P00828,A0015,L10,2026-06-01 16:07:58,5
P00829,A0058,L11,2026-06-01 16:48:54,34
P00830,A0006,L08,2026-06-01 18:31:57,36
P00831,A0032,L08,2026-06-01 08:25:14,36
P00832,A0006,L01,2026-06-01 19:30:34,2
P00833,A0049,L06,2026-06-01 17:29:07,44
P00834,A0051,L08,2026-06-01 06:00:43,13
P00835,A0042,L10,2026-06-01 08:39:55,16
P00836,A0023,L09,2026-06-01 08:30:39,21
P00837,A0040,L03,2026-06-01 17:26:44,23
P00838,A0040,L07,2026-06-01 07:36:08,36
P00839,A0059,L04,2026-06-01 13:51:15,35
P00840,A0036,L07,2026-06-01 07:30:51,0
P00841,A0022,L07,2026-06-01 18:50:31,19
P00842,A0030,L09,2026-06-01 05:25:06,44
P00843,A0020,L01,2026-06-01 08:30:53,40
P00844,A0013,L08,2026-06-01 13:23:23,35
P00845,A0009,L05,2026-06-01 09:07:22,43
P00846,A0029,L04,2026-06-01 17:49:18,22
P00847,A0006,L11,2026-06-01 19:56:05,24
P00848,A0027,L05,2026-06-01 17:55:10,40
P00849,A0037,L07,2026-06-01 19:54:58,4
P00850,A0011,L03,2026-06-01 08:20:41,18
P00851,A0028,L05,2026-06-01 19:17:56,28
P00852,A0040,L12,2026-06-01 19:26:10,11
P00853,A0003,L03,2026-06-01 13:47:44,5
P00854,A0009,L03,2026-06-01 16:04:59,30
P00855,A0040,L01,2026-06-01 09:33:48,5
P00856,A0014,L05,2026-06-01 16:41:59,24
P00857,A0035,L04,2026-06-01 08:28:40,8
P00858,A0006,L09,2026-06-01 05:02:42,22
P00859,A0006,L08,2026-06-01 18:35:28,8
P00860,A0014,L09,2026-06-01 09:40:47,40
P00861,A0053,L07,2026-06-01 18:58:22,30
P00862,A0037,L04,2026-06-01 20:19:23,26
P00863,A0031,L03,2026-06-01 06:33:52,8
P00864,A0038,L05,2026-06-01 16:44:59,31
P00865,A0038,L05,2026-06-01 09:51:18,38
P00866,A0028,L01,2026-06-01 17:26:56,35
P00867,A0036,L07,2026-06-01 09:53:24,14
P00868,A0031,L02,2026-06-01 17:33:48,39
P00869,A0060,L11,2026-06-01 08:26:12,4
P00870,A0023,L03,2026-06-01 09:39:28,17
P00871,A0014,L10,2026-06-01 18:01:09,3
P00872,A0047,L01,2026-06-01 06:18:17,8
P00873,A0006,L08,2026-06-01 12:05:09,0
P00874,A0009,L04,2026-06-01 08:50:51,31
P00875,A0041,L08,2026-06-01 16:21:05,9
P00876,A0008,L05,2026-06-01 10:34:30,11
P00877,A0024,L05,2026-06-01 05:07:49,45
P00878,A0015,L07,2026-06-01 20:15:47,2
P00879,A0025,L08,2026-06-01 10:33:42,13
P00880,A0037,L07,2026-06-01 18:59:20,10
P00881,A0056,L12,2026-06-01 06:16:30,40
P00882,A0004,L04,2026-06-01 16:55:42,13
P00883,A0015,L04,2026-06-01 18:00:10,17
P00884,A0055,L02,2026-06-01 17:00:02,37
P00885,A0060,L08,2026-06-01 17:23:49,5
P00886,A0015,L03,2026-06-01 18:59:48,40
P00887,A0008,L01,2026-06-01 17:44:34,6
P00888,A0006,L08,2026-06-01 08:51:57,28
P00889,A0024,L01,2026-06-01 18:46:08,16
P00890,A0006,L08,2026-06-01 21:18:34,44
P00891,A0040,L04,2026-06-01 18:20:46,29
P00892,A0032,L10,2026-06-01 21:10:04,33
P00893,A0019,L08,2026-06-01 08:34:23,29
P00894,A0001,L11,2026-06-01 17:56:01,39
P00895,A0040,L10,2026-06-01 06:42:34,24
P00896,A0024,L09,2026-06-01 17:39:18,20
P00897,A0022,L11,2026-06-01 06:33:42,4
P00898,A0006,L03,2026-06-01 06:12:06,31
P00899,A0024,L02,2026-06-01 09:42:31,33
P00900,A0026,L12,2026-06-01 16:23:14,38
P00901,A0006,L02,2026-06-01 07:41:31,5
P00902,A0048,L11,2026-06-01 09:52:23,45
P00903,A0008,L10,2026-06-01 06:46:04,19
P00904,A0010,L04,2026-06-01 10:06:46,14
P00905,A0047,L07,2026-06-01 07:36:40,11
P00906,A0009,L12,2026-06-01 16:49:40,36
P00907,A0039,L11,2026-06-01 19:56:06,10
P00908,A0023,L09,2026-06-01 18:42:10,34
P00909,A0016,L08,2026-06-01 14:35:20,23
P00910,A0022,L11,2026-06-01 18:38:15,36
P00911,A0037,L04,2026-06-01 18:23:28,28
P00912,A0020,L01,2026-06-01 13:38:01,33
P00913,A0017,L05,2026-06-01 07:13:54,20
P00914,A0003,L12,2026-06-01 21:32:35,36
P00915,A0054,L03,2026-06-01 09:22:09,8
P00916,A0031,L06,2026-06-01 12:14:16,19
P00917,A0012,L10,2026-06-01 17:46:04,20
P00918,A0038,L03,2026-06-01 16:38:41,19
P00919,A0005,L12,2026-06-01 15:05:49,3
P00920,A0009,L06,2026-06-01 15:26:59,7
P00921,A0028,L12,2026-06-01 16:40:49,40
P00922,A0042,L01,2026-06-01 06:20:34,36
P00923,A0019,L06,2026-06-01 17:09:03,43
P00924,A0020,L08,2026-06-01 21:05:14,27
P00925,A0034,L07,2026-06-01 08:05:30,36
P00926,A0007,L09,2026-06-01 16:25:32,27
P00927,A0014,L03,2026-06-01 20:35:12,31
P00928,A0020,L11,2026-06-01 17:15:04,17
P00929,A0036,L06,2026-06-01 16:07:42,26
P00930,A0044,L06,2026-06-01 08:22:38,41
P00931,A0004,L05,2026-06-01 08:39:52,28
P00932,A0026,L03,2026-06-01 17:12:43,23
P00933,A0019,L12,2026-06-01 10:47:03,15
P00934,A0026,L03,2026-06-01 13:00:21,44
P00935,A0015,L05,2026-06-01 16:21:13,34
P00936,A0026,L04,2026-06-01 18:35:30,39
P00937,A0018,L12,2026-06-01 16:24:37,42
P00938,A0052,L01,2026-06-01 06:18:12,44
P00939,A0026,L05,2026-06-01 06:04:24,42
P00940,A0009,L11,2026-06-01 14:55:06,1
P00941,A0034,L11,2026-06-01 19:32:45,6
P00942,A0036,L08,2026-06-01 21:05:11,12
P00943,A0049,L08,2026-06-01 16:02:15,33
P00944,A0035,L06,2026-06-01 17:01:22,43
P00945,A0039,L06,2026-06-01 17:32:17,3
P00946,A0056,L05,2026-06-01 05:35:17,14
P00947,A0019,L06,2026-06-01 11:05:46,24
P00948,A0051,L11,2026-06-01 17:26:15,36
P00949,A0019,L07,2026-06-01 14:28:34,8
P00950,A0009,L11,2026-06-01 07:55:08,19
P00951,A0060,L12,2026-06-01 11:27:58,9
P00952,A0006,L10,2026-06-01 14:04:35,34
P00953,A0009,L02,2026-06-01 07:46:01,20
P00954,A0022,L07,2026-06-01 08:09:49,12
P00955,A0014,L03,2026-06-01 08:38:36,39
P00956,A0028,L10,2026-06-01 06:22:05,44
P00957,A0038,L03,2026-06-01 19:45:41,23
P00958,A0023,L07,2026-06-01 17:10:12,14
P00959,A0005,L07,2026-06-01 05:59:17,26
P00960,A0027,L12,2026-06-01 17:48:13,4
P00961,A0022,L08,2026-06-01 20:44:20,29
P00962,A0015,L07,2026-06-01 16:38:47,24
P00963,A0009,L06,2026-06-01 16:33:06,28
P00964,A0047,L01,2026-06-01 12:33:34,25
P00965,A0006,L09,2026-06-01 16:12:18,28
P00966,A0020,L05,2026-06-01 13:29:10,27
P00967,A0034,L10,2026-06-01 21:57:09,29
P00968,A0055,L08,2026-06-01 06:11:49,37
P00969,A0014,L09,2026-06-01 09:20:28,1
P00970,A0022,L08,2026-06-01 17:56:29,5
P00971,A0030,L06,2026-06-01 17:45:46,7
P00972,A0012,L02,2026-06-01 14:05:33,45
P00973,A0016,L12,2026-06-01 21:39:10,24
P00974,A0040,L07,2026-06-01 07:58:21,36
P00975,A0036,L03,2026-06-01 07:11:49,45
P00976,A0007,L07,2026-06-01 09:18:40,11
P00977,A0016,L03,2026-06-01 05:39:48,16
P00978,A0002,L08,2026-06-01 19:34:51,0
P00979,A0029,L08,2026-06-01 09:29:26,28
P00980,A0011,L10,2026-06-01 17:56:35,17
P00981,A0026,L11,2026-06-01 17:03:11,9
P00982,A0008,L11,2026-06-01 07:54:02,42
P00983,A0054,L10,2026-06-01 06:03:06,26
P00984,A0022,L03,2026-06-01 17:29:47,37
P00985,A0040,L01,2026-06-01 08:20:23,24
P00986,A0009,L07,2026-06-01 10:18:30,8
P00987,A0016,L12,2026-06-01 14:33:26,33
P00988,A0009,L12,2026-06-01 06:06:36,40
P00989,A0052,L02,2026-06-01 18:27:38,20
P00990,A0031,L09,2026-06-01 18:59:08,39
P00991,A0053,L08,2026-06-01 19:31:51,11
P00992,A0027,L04,2026-06-01 12:00:07,1
P00993,A0048,L11,2026-06-01 12:51:39,26
P00994,A0022,L01,2026-06-01 07:00:40,12
P00995,A0060,L05,2026-06-01 06:19:19,32
P00996,A0040,L06,2026-06-01 10:43:21,21
P00997,A0020,L12,2026-06-01 16:53:11,12
P00998,A0009,L06,2026-06-01 20:58:30,2
P00999,A0055,L03,2026-06-01 19:57:55,34
P01000,A0009,L08,2026-06-01 15:59:47,3
P01001,A0051,L05,2026-06-01 18:35:34,1
P01002,A0009,L10,2026-06-01 18:04:09,17
P01003,A0004,L06,2026-06-01 21:53:10,36
P01004,A0029,L07,2026-06-01 06:55:50,19
P01005,A0028,L06,2026-06-01 13:26:05,31
P01006,A0029,L06,2026-06-01 18:13:33,19
P01007,A0022,L02,2026-06-01 16:49:12,5
P01008,A0045,L09,2026-06-01 09:57:32,9
P01009,A0024,L06,2026-06-01 21:19:49,20
P01010,A0018,L02,2026-06-01 21:43:08,13
P01011,A0009,L01,2026-06-01 16:00:19,2
P01012,A0059,L10,2026-06-01 14:29:56,2
P01013,A0014,L09,2026-06-01 13:01:36,19
P01014,A0057,L04,2026-06-01 07:18:17,34
P01015,A0036,L08,2026-06-01 18:09:10,17
P01016,A0015,L01,2026-06-01 21:32:06,13
P01017,A0037,L06,2026-06-01 18:09:45,18
P01018,A0054,L04,2026-06-01 08:39:57,21
P01019,A0037,L08,2026-06-01 06:30:57,43
P01020,A0007,L02,2026-06-01 16:27:25,11
P01021,A0028,L10,2026-06-01 20:39:22,19
P01022,A0009,L04,2026-06-01 21:05:59,29
P01023,A0053,L03,2026-06-01 09:06:29,19
P01024,A0059,L11,2026-06-01 20:30:14,14
P01025,A0018,L10,2026-06-01 08:25:11,44
P01026,A0009,L06,2026-06-01 14:29:31,1
P01027,A0009,L08,2026-06-01 09:29:54,10
P01028,A0033,L06,2026-06-01 17:32:06,25
P01029,A0006,L02,2026-06-01 06:50:19,34
P01030,A0048,L07,2026-06-01 17:39:15,35
P01031,A0020,L08,2026-06-01 18:13:52,44
P01032,A0036,L07,2026-06-01 15:36:50,21
P01033,A0037,L12,2026-06-01 06:47:59,45
P01034,A0054,L08,2026-06-01 09:20:35,6
P01035,A0045,L03,2026-06-01 09:04:38,6
P01036,A0059,L10,2026-06-01 15:20:31,41
P01037,A0036,L01,2026-06-01 07:56:37,40
P01038,A0001,L03,2026-06-01 19:34:18,24
P01039,A0027,L10,2026-06-01 17:43:56,20
P01040,A0004,L10,2026-06-01 13:58:59,27
P01041,A0006,L06,2026-06-01 05:39:32,25
P01042,A0006,L05,2026-06-01 06:00:45,35
P01043,A0039,L02,2026-06-01 05:15:27,44
P01044,A0036,L07,2026-06-01 19:25:24,27
P01045,A0037,L04,2026-06-01 19:08:12,35
P01046,A0016,L06,2026-06-01 11:18:55,42
P01047,A0006,L03,2026-06-01 06:09:46,31
P01048,A0036,L07,2026-06-01 11:05:08,41
P01049,A0025,L08,2026-06-01 15:39:11,29
P01050,A0050,L07,2026-06-01 19:24:22,14
P01051,A0023,L07,2026-06-01 19:54:46,15
P01052,A0006,L09,2026-06-01 08:02:02,36
P01053,A0038,L12,2026-06-01 19:44:05,9
P01054,A0052,L05,2026-06-01 16:33:56,39
P01055,A0012,L04,2026-06-01 16:43:40,34
P01056,A0055,L05,2026-06-01 18:34:49,0
P01057,A0037,L08,2026-06-01 19:36:46,21
P01058,A0025,L06,2026-06-01 13:18:10,2
P01059,A0060,L10,2026-06-01 13:03:40,30
P01060,A0055,L03,2026-06-01 18:51:47,39
P01061,A0004,L05,2026-06-01 17:32:04,17
P01062,A0030,L03,2026-06-01 18:54:16,0
P01063,A0015,L10,2026-06-01 07:42:28,23
P01064,A0022,L05,2026-06-01 12:31:11,33
P01065,A0005,L06,2026-06-01 11:38:59,9
P01066,A0009,L07,2026-06-01 12:42:28,40
P01067,A0021,L04,2026-06-01 18:03:41,16
P01068,A0015,L01,2026-06-01 09:30:19,30
P01069,A0047,L04,2026-06-01 19:30:16,9
P01070,A0052,L07,2026-06-01 09:24:43,20
P01071,A0052,L11,2026-06-01 10:58:34,40
P01072,A0039,L07,2026-06-01 18:21:17,17
P01073,A0013,L05,2026-06-01 19:29:49,43
